time_period,area_code,area_name,region_or_country_name,index,monthly_change,annual_change,rental_price,median_monthly_pay,rent_to_pay_percent,cpih_index,real_rent,real_pay
2015-11-01,E12000003,Yorkshire and The Humber,,82.073563,0.180414,,587.0,1521,38.59303090072321,100.3,831.6321036889332,2154.876370887338
2015-12-01,E12000003,Yorkshire and The Humber,,82.054796,-0.022866,,587.0,1523,38.54235062376888,100.4,830.8037848605577,2155.5607569721114
2016-01-01,E12000003,Yorkshire and The Humber,,81.97551,-0.096626,0.0413,586.0,1532,38.250652741514365,99.9,833.5395395395394,2179.1511511511508
2016-02-01,E12000003,Yorkshire and The Humber,,81.821923,-0.187357,0.009874,585.0,1531,38.21032005225343,100.1,830.4545454545455,2173.3776223776226
2016-03-01,E12000003,Yorkshire and The Humber,,82.079665,0.315004,0.219444,587.0,1536,38.21614583333333,100.4,830.8037848605577,2173.9601593625493
2016-04-01,E12000003,Yorkshire and The Humber,,82.265901,0.226896,0.490879,588.0,1540,38.18181818181819,100.6,830.5646123260439,2175.2882703777336
2016-05-01,E12000003,Yorkshire and The Humber,,82.458993,0.234717,0.820745,590.0,1538,38.36150845253576,100.8,831.7361111111111,2168.152777777778
2016-06-01,E12000003,Yorkshire and The Humber,,82.558404,0.120558,1.212968,591.0,1542,38.32684824902724,101.0,831.4960396039603,2169.4871287128713
2016-07-01,E12000003,Yorkshire and The Humber,,82.682998,0.150917,1.222459,591.0,1547,38.20297349709114,100.9,832.3201189296332,2178.678889990089
2016-08-01,E12000003,Yorkshire and The Humber,,82.865214,0.22038,1.364232,593.0,1547,38.33225597931481,101.2,832.6610671936759,2172.220355731225
2016-09-01,E12000003,Yorkshire and The Humber,,83.083193,0.263052,1.305966,594.0,1550,38.32258064516129,101.5,831.5999999999999,2170.0
2016-10-01,E12000003,Yorkshire and The Humber,,83.202535,0.143642,1.558457,595.0,1552,38.33762886597938,101.6,832.1801181102363,2170.6614173228345
2016-11-01,E12000003,Yorkshire and The Humber,,83.324725,0.146858,1.52444,596.0,1553,38.37733419188667,101.8,831.9410609037327,2167.792730844794
2016-12-01,E12000003,Yorkshire and The Humber,,83.62396,0.359119,1.912337,598.0,1559,38.35792174470814,102.2,831.4657534246576,2167.650684931507
2017-01-01,E12000003,Yorkshire and The Humber,,83.754858,0.156532,2.170585,599.0,1552,38.59536082474227,101.8,836.1286836935167,2166.396856581532
2017-02-01,E12000003,Yorkshire and The Humber,,83.886208,0.156827,2.5229,600.0,1559,38.486209108402825,102.4,832.6171875,2163.4169921875
2017-03-01,E12000003,Yorkshire and The Humber,,84.105607,0.261544,2.468263,602.0,1570,38.34394904458599,102.7,832.952288218111,2172.317429406037
2017-04-01,E12000003,Yorkshire and The Humber,,84.568596,0.550486,2.799089,605.0,1572,38.48600508905852,103.2,833.047480620155,2164.546511627907
2017-05-01,E12000003,Yorkshire and The Humber,,84.612808,0.052279,2.611983,605.0,1579,38.3153894870171,103.5,830.6328502415458,2167.8830917874398
2017-06-01,E12000003,Yorkshire and The Humber,,84.590434,-0.026443,2.461324,605.0,1582,38.24273072060683,103.5,830.6328502415458,2172.0019323671495
2017-07-01,E12000003,Yorkshire and The Humber,,84.670173,0.094265,2.403366,606.0,1583,38.281743524952624,103.5,832.0057971014492,2173.374879227053
2017-08-01,E12000003,Yorkshire and The Humber,,84.941177,0.32007,2.505228,608.0,1588,38.287153652392945,104.0,830.7384615384616,2169.757692307692
2017-09-01,E12000003,Yorkshire and The Humber,,85.040224,0.116607,2.355508,608.0,1592,38.19095477386934,104.3,828.3489932885907,2168.96644295302
2017-10-01,E12000003,Yorkshire and The Humber,,85.179131,0.163342,2.375644,609.0,1596,38.15789473684211,104.4,828.9166666666665,2172.333333333333
2017-11-01,E12000003,Yorkshire and The Humber,,85.320403,0.165853,2.395061,610.0,1602,38.07740324594257,104.7,827.898758357211,2174.2521489971346
2017-12-01,E12000003,Yorkshire and The Humber,,85.45595,0.158869,2.190748,611.0,1608,37.99751243781094,105.0,826.8866666666665,2176.16
2018-01-01,E12000003,Yorkshire and The Humber,,85.523774,0.079367,2.112016,612.0,1608,38.059701492537314,104.5,832.2028708133971,2186.5722488038277
2018-02-01,E12000003,Yorkshire and The Humber,,85.43539,-0.103344,1.846767,611.0,1611,37.92675356921167,104.9,827.6749285033363,2182.2983794089605
2018-03-01,E12000003,Yorkshire and The Humber,,85.561414,0.147508,1.730928,612.0,1610,38.01242236024845,105.1,827.4519505233111,2176.793529971456
2018-04-01,E12000003,Yorkshire and The Humber,,85.816194,0.297774,1.47525,614.0,1611,38.11297330850403,105.5,827.0085308056872,2169.887203791469
2018-05-01,E12000003,Yorkshire and The Humber,,85.902892,0.101027,1.524691,614.0,1633,37.59951010410288,105.9,823.8847969782813,2191.2115203021717
2018-06-01,E12000003,Yorkshire and The Humber,,85.850192,-0.061348,1.489245,614.0,1639,37.46186699206833,105.9,823.8847969782813,2199.262511803588
2018-07-01,E12000003,Yorkshire and The Humber,,85.944451,0.109795,1.504991,615.0,1642,37.45432399512789,105.9,825.226628895184,2203.288007554296
2018-08-01,E12000003,Yorkshire and The Humber,,86.024963,0.09368,1.275926,615.0,1661,37.0258880192655,106.5,820.5774647887324,2216.226291079812
2018-09-01,E12000003,Yorkshire and The Humber,,86.317712,0.340307,1.502216,617.0,1640,37.6219512195122,106.6,822.4737335834897,2186.153846153846
2018-10-01,E12000003,Yorkshire and The Humber,,86.313272,-0.005144,1.331478,617.0,1648,37.439320388349515,106.7,821.7029053420805,2194.759137769447
2018-11-01,E12000003,Yorkshire and The Humber,,86.520726,0.24035,1.406842,619.0,1661,37.266706803130646,106.9,822.824134705332,2207.9335827876516
2018-12-01,E12000003,Yorkshire and The Humber,,86.558347,0.043482,1.290018,619.0,1654,37.424425634824665,107.1,821.2875816993464,2194.5228758169937
2019-01-01,E12000003,Yorkshire and The Humber,,86.795162,0.27359,1.48659,621.0,1665,37.2972972972973,106.4,829.361842105263,2223.6513157894738
2019-02-01,E12000003,Yorkshire and The Humber,,86.920633,0.14456,1.73844,622.0,1669,37.26782504493709,106.8,827.5861423220973,2220.645131086142
2019-03-01,E12000003,Yorkshire and The Humber,,86.950701,0.034592,1.62373,622.0,1679,37.04586063132817,107.0,826.0392523364486,2229.77476635514
2019-04-01,E12000003,Yorkshire and The Humber,,87.16734,0.249151,1.574464,624.0,1690,36.92307692307693,107.6,824.0743494423791,2231.8680297397773
2019-05-01,E12000003,Yorkshire and The Humber,,87.232677,0.074956,1.548009,624.0,1687,36.98873740367517,107.9,821.7831325301204,2221.711770157553
2019-06-01,E12000003,Yorkshire and The Humber,,87.360547,0.146586,1.759291,625.0,1689,37.00414446417999,107.9,823.1000926784059,2224.345690454124
2019-07-01,E12000003,Yorkshire and The Humber,,87.468901,0.124031,1.773762,626.0,1695,36.932153392330385,108.0,823.6537037037036,2230.1805555555557
2019-08-01,E12000003,Yorkshire and The Humber,,87.726848,0.294901,1.978361,628.0,1697,37.00648202710666,108.3,823.9963065558634,2226.6269621421975
2019-09-01,E12000003,Yorkshire and The Humber,,88.178311,0.514623,2.155523,631.0,1688,37.38151658767773,108.4,827.1688191881917,2212.774907749077
2019-10-01,E12000003,Yorkshire and The Humber,,88.416407,0.270017,2.436629,632.0,1702,37.13278495887192,108.3,829.2446906740536,2233.1874422899355
2019-11-01,E12000003,Yorkshire and The Humber,,88.736684,0.362237,2.561188,635.0,1705,37.24340175953079,108.5,831.6451612903226,2233.0
2019-12-01,E12000003,Yorkshire and The Humber,,88.988649,0.283946,2.807703,637.0,1712,37.20794392523364,108.5,834.2645161290322,2242.1677419354837
2020-01-01,E12000003,Yorkshire and The Humber,,89.040795,0.058599,2.587279,637.0,1717,37.09959231217239,108.3,835.8051708217913,2252.8688827331484
2020-02-01,E12000003,Yorkshire and The Humber,,89.184917,0.161861,2.605002,638.0,1727,36.94267515923567,108.6,834.8047882136281,2259.7302025782687
2020-03-01,E12000003,Yorkshire and The Humber,,89.25879,0.082831,2.65448,638.0,1715,37.201166180758015,108.6,834.8047882136281,2244.0285451197055
2020-04-01,E12000003,Yorkshire and The Humber,,89.349509,0.101636,2.503425,639.0,1681,38.013087447947655,108.6,836.1132596685082,2199.5405156537754
2020-05-01,E12000003,Yorkshire and The Humber,,89.534905,0.207495,2.639181,640.0,1686,37.959667852906286,108.6,837.4217311233887,2206.0828729281766
2020-06-01,E12000003,Yorkshire and The Humber,,89.59678,0.069108,2.559774,641.0,1713,37.41973146526561,108.8,837.188419117647,2237.2913602941176
2020-07-01,E12000003,Yorkshire and The Humber,,89.886655,0.323532,2.764129,643.0,1746,36.8270332187858,109.2,836.724358974359,2272.0384615384614
2020-08-01,E12000003,Yorkshire and The Humber,,89.955926,0.077065,2.54093,643.0,1764,36.45124716553288,108.8,839.8005514705883,2303.9007352941176
2020-09-01,E12000003,Yorkshire and The Humber,,90.136958,0.201245,2.221235,645.0,1778,36.27671541057368,109.2,839.3269230769231,2313.679487179487
2020-10-01,E12000003,Yorkshire and The Humber,,90.338308,0.223382,2.173693,646.0,1787,36.14997202014549,109.2,840.6282051282051,2325.3910256410254
2020-11-01,E12000003,Yorkshire and The Humber,,90.204428,-0.148198,1.654044,645.0,1784,36.154708520179376,109.1,840.0962419798351,2323.61503208066
2020-12-01,E12000003,Yorkshire and The Humber,,90.325806,0.134558,1.502615,646.0,1794,36.00891861761427,109.4,839.0914076782449,2330.232175502742
2021-01-01,E12000003,Yorkshire and The Humber,,90.361712,0.039752,1.483496,646.0,1802,35.84905660377358,109.3,839.8591033851784,2342.764867337603
2021-02-01,E12000003,Yorkshire and The Humber,,90.5468,0.20483,1.527033,648.0,1806,35.880398671096344,109.4,841.6892138939671,2345.8190127970747
2021-03-01,E12000003,Yorkshire and The Humber,,90.816106,0.297422,1.744721,650.0,1816,35.79295154185022,109.7,841.9781221513217,2352.3573381950773
2021-04-01,E12000003,Yorkshire and The Humber,,91.058697,0.267123,1.912924,651.0,1822,35.729967069154775,110.4,837.9266304347825,2345.1648550724635
2021-05-01,E12000003,Yorkshire and The Humber,,91.483306,0.466302,2.176136,654.0,1821,35.914332784184516,111.0,837.2378378378378,2331.208108108108
2021-06-01,E12000003,Yorkshire and The Humber,,91.632695,0.163296,2.272308,655.0,1830,35.79234972677596,111.4,835.5071813285457,2334.3177737881506
2021-07-01,E12000003,Yorkshire and The Humber,,92.048827,0.454131,2.405443,658.0,1840,35.76086956521739,111.4,839.3339317773788,2347.0736086175943
2021-08-01,E12000003,Yorkshire and The Humber,,92.378648,0.358311,2.693233,661.0,1845,35.826558265582655,112.1,837.8956289027653,2338.7555753791257
2021-09-01,E12000003,Yorkshire and The Humber,,92.663247,0.308079,2.802723,663.0,1866,35.530546623794216,112.4,838.1877224199288,2359.0622775800707
2021-10-01,E12000003,Yorkshire and The Humber,,93.121961,0.495033,3.081365,666.0,1869,35.63402889245586,113.4,834.5555555555554,2342.0185185185182
2021-11-01,E12000003,Yorkshire and The Humber,,93.436861,0.338159,3.583453,668.0,1869,35.741037988229,114.1,831.9263803680982,2327.650306748466
2021-12-01,E12000003,Yorkshire and The Humber,,93.980586,0.581917,4.046219,672.0,1887,35.6120826709062,114.7,832.5300784655623,2337.7741935483873
2022-01-01,E12000003,Yorkshire and The Humber,,94.653892,0.716431,4.749998,677.0,1898,35.66912539515279,114.6,839.456369982548,2353.453752181501
2022-02-01,E12000003,Yorkshire and The Humber,,95.032963,0.400481,4.954524,680.0,1911,35.583464154892724,115.4,837.3310225303293,2353.146447140381
2022-03-01,E12000003,Yorkshire and The Humber,,95.482427,0.472956,5.138208,683.0,1925,35.480519480519476,116.5,833.0841201716738,2348.0042918454938
2022-04-01,E12000003,Yorkshire and The Humber,,95.89357,0.430596,5.309622,686.0,1924,35.65488565488565,119.0,819.1647058823529,2297.482352941176
2022-05-01,E12000003,Yorkshire and The Humber,,96.311534,0.435862,5.277715,689.0,1934,35.62564632885212,119.7,817.9356725146198,2295.9181286549706
2022-06-01,E12000003,Yorkshire and The Humber,,96.560482,0.258482,5.377761,691.0,1946,35.5087358684481,120.5,814.8639004149377,2294.8265560165974
2022-07-01,E12000003,Yorkshire and The Humber,,97.025256,0.48133,5.406293,694.0,1958,35.44433094994893,121.2,813.674917491749,2295.641914191419
2022-08-01,E12000003,Yorkshire and The Humber,,97.505397,0.494861,5.549712,697.0,1977,35.25543753161355,121.8,813.1666666666666,2306.5
2022-09-01,E12000003,Yorkshire and The Humber,,98.144339,0.655289,5.915065,702.0,2015,34.83870967741935,122.3,815.6516762060506,2341.2224039247753
2022-10-01,E12000003,Yorkshire and The Humber,,98.493275,0.355534,5.768042,705.0,2008,35.10956175298805,124.3,805.957361222848,2295.549477071601
2022-11-01,E12000003,Yorkshire and The Humber,,98.855089,0.367349,5.798812,707.0,2036,34.72495088408644,124.8,805.005608974359,2318.233974358974
2022-12-01,E12000003,Yorkshire and The Humber,,99.356536,0.507255,5.720277,711.0,2038,34.88714425907753,125.3,806.3296089385474,2311.2513966480446
2023-01-01,E12000003,Yorkshire and The Humber,,100.0,0.647632,5.64806,715.0,2043,34.997552618697995,124.8,814.1145833333334,2326.2043269230767
2023-02-01,E12000003,Yorkshire and The Humber,,100.464962,0.464962,5.71591,719.0,2051,35.056070209653825,126.0,810.8722222222221,2313.072222222222
2023-03-01,E12000003,Yorkshire and The Humber,,101.22296,0.754491,6.012136,724.0,2056,35.21400778210117,126.8,811.3596214511041,2304.0820189274446
2023-04-01,E12000003,Yorkshire and The Humber,,102.096097,0.862587,6.468136,730.0,2074,35.197685631629696,128.3,808.5190958690569,2297.0802805923613
2023-05-01,E12000003,Yorkshire and The Humber,,102.626383,0.519399,6.556691,734.0,2098,34.9857006673022,129.1,807.9116963594113,2309.2625871417504
2023-06-01,E12000003,Yorkshire and The Humber,,103.01935,0.38291,6.688935,737.0,2154,34.215413184772515,129.4,809.3330757341575,2365.4049459041726
2023-07-01,E12000003,Yorkshire and The Humber,,103.753047,0.712194,6.934062,742.0,2116,35.06616257088847,129.0,817.3503875968992,2330.8806201550387
2023-08-01,E12000003,Yorkshire and The Humber,,104.385205,0.60929,7.055823,747.0,2116,35.30245746691871,129.4,820.3145285935085,2323.67542503864
2023-09-01,E12000003,Yorkshire and The Humber,,105.050835,0.637667,7.037081,751.0,2118,35.45797922568461,130.1,820.2697924673328,2313.3574173712527
2023-10-01,E12000003,Yorkshire and The Humber,,105.890958,0.79973,7.510851,757.0,2129,35.55659934241428,130.2,826.1881720430108,2323.5860215053763
2023-11-01,E12000003,Yorkshire and The Humber,,106.466419,0.543447,7.699483,762.0,2164,35.212569316081336,130.0,832.9246153846153,2365.418461538461
2023-12-01,E12000003,Yorkshire and The Humber,,106.982598,0.484827,7.675451,765.0,2170,35.25345622119816,130.5,833.0,2362.8888888888887
2024-01-01,E12000003,Yorkshire and The Humber,,107.529034,0.510772,7.529034,769.0,2174,35.37258509659614,130.0,840.5761538461538,2376.3492307692304
2024-02-01,E12000003,Yorkshire and The Humber,,108.353931,0.767139,7.852458,775.0,2187,35.436671239140374,130.8,841.953363914373,2375.9380733944954
2024-03-01,E12000003,Yorkshire and The Humber,,109.063454,0.65482,7.745766,780.0,2200,35.45454545454545,131.6,842.2340425531916,2375.5319148936173
2024-04-01,E12000003,Yorkshire and The Humber,,109.738063,0.618548,7.485072,785.0,2213,35.47220967013104,132.2,843.785930408472,2378.7239031770046
2024-05-01,E12000003,Yorkshire and The Humber,,110.439705,0.639378,7.613366,790.0,2227,35.47373147732375,132.7,845.960813865863,2384.7528259231353
2024-06-01,E12000003,Yorkshire and The Humber,,110.972807,0.482709,7.720353,794.0,2229,35.62135486765365,133.0,848.3263157894736,2381.5105263157893
2024-07-01,E12000003,Yorkshire and The Humber,,111.030708,0.052176,7.014407,794.0,2243,35.399019170753455,132.9,848.9646350639578,2398.2716328066213
2024-08-01,E12000003,Yorkshire and The Humber,,111.591782,0.505332,6.90383,798.0,2252,35.43516873889876,133.4,850.0434782608694,2398.8695652173915
2024-09-01,E12000003,Yorkshire and The Humber,,111.595368,0.003213,6.229872,798.0,2255,35.388026607538805,133.5,849.4067415730336,2400.265917602996
2024-10-01,E12000003,Yorkshire and The Humber,,112.135872,0.484342,5.897495,802.0,2309,34.73365093113902,134.3,848.5793000744601,2443.104244229337
2024-11-01,E12000003,Yorkshire and The Humber,,112.478384,0.305444,5.646817,805.0,2301,34.98478922207735,134.6,849.8551263001486,2429.213224368499
2024-12-01,E12000003,Yorkshire and The Humber,,112.625053,0.130398,5.274181,806.0,2297,35.08924684370919,135.1,847.761658031088,2416.015544041451
2025-01-01,E12000003,Yorkshire and The Humber,,113.144242,0.460989,5.222039,809.0,2309,35.036812472932006,135.1,850.9170984455958,2428.6373056994817
2025-02-01,E12000003,Yorkshire and The Humber,,113.608182,0.410043,4.849156,813.0,2315,35.11879049676026,135.6,851.971238938053,2425.9697640117997
2025-03-01,E12000003,Yorkshire and The Humber,,114.057836,0.395794,4.579336,816.0,2326,35.081685296646604,136.1,851.9735488611315,2428.5422483468037
2025-04-01,E12000003,Yorkshire and The Humber,,114.074339,0.014469,3.951478,816.0,2346,34.78260869565217,137.7,842.0740740740741,2420.962962962963
2025-05-01,E12000003,Yorkshire and The Humber,,114.5421,0.410049,3.714602,819.0,2356,34.7623089983022,138.0,843.3326086956521,2425.9971014492753
2025-06-01,E12000003,Yorkshire and The Humber,,114.907325,0.318857,3.54548,822.0,2362,34.80101608806096,138.4,843.9754335260116,2425.1459537572255
2025-07-01,E12000003,Yorkshire and The Humber,,114.966229,0.051262,3.544534,822.0,2382,34.5088161209068,138.5,843.3660649819494,2443.9148014440434
2025-08-01,E12000003,Yorkshire and The Humber,,115.363206,0.345299,3.379661,825.0,2411,34.21816673579428,138.9,844.0064794816415,2466.544996400288
2025-09-01,E12000003,Yorkshire and The Humber,,115.885537,0.452771,3.844397,829.0,2395,34.61377870563675,138.9,848.0986321094312,2450.1763858891286
2025-10-01,E12000003,Yorkshire and The Humber,,116.44792,0.485292,3.845379,833.0,2399,34.72280116715298,139.5,848.5254480286737,2443.7125448028673
2025-11-01,E12000003,Yorkshire and The Humber,,117.109357,0.568011,4.117212,838.0,2375,35.28421052631579,139.4,854.2309899569583,2421.000717360115
2025-12-01,E12000003,Yorkshire and The Humber,,117.626529,0.441614,4.44082,841.0,2407,34.93975903614458,139.9,854.2251608291635,2444.851322373124
2026-01-01,E12000003,Yorkshire and The Humber,,117.901395,0.233677,4.204503,843.0,2428,34.71993410214168,139.4,859.3278335724533,2475.0272596843615
2026-02-01,E12000003,Yorkshire and The Humber,,118.542481,0.543748,4.34326,848.0,2443,34.711420384772815,140.0,860.7199999999999,2479.645
2026-03-01,E12000003,Yorkshire and The Humber,,119.076368,0.450376,4.399988,852.0,2454,34.71882640586797,140.8,859.8664772727271,2476.657670454545
2026-04-01,E12000003,Yorkshire and The Humber,,119.483913,0.342255,4.742148,855.0,2467,34.65747871909202,141.8,856.8088857545838,2472.219322990127
2026-05-01,E12000003,Yorkshire and The Humber,,119.708285,0.187784,4.510294,856.0,2467,34.69801378192136,142.1,856.0,2467.0
2015-01-01,E12000004,East Midlands,,76.557273,,,566.0,1526,37.09043250327654,99.2,810.7721774193548,2185.9334677419356
2015-02-01,E12000004,East Midlands,,76.670548,0.147961,,567.0,1533,36.986301369863014,99.5,809.7557788944723,2189.339698492462
2015-03-01,E12000004,East Midlands,,76.751892,0.106096,,568.0,1526,37.22149410222805,99.6,810.3694779116466,2177.154618473896
2015-04-01,E12000004,East Midlands,,76.812172,0.078539,,568.0,1521,37.343852728468114,99.9,807.935935935936,2163.5045045045044
2015-05-01,E12000004,East Midlands,,76.94986,0.179253,,569.0,1521,37.40959894806048,100.1,807.7412587412588,2159.1818181818185
2015-06-01,E12000004,East Midlands,,77.100959,0.19636,,570.0,1522,37.450722733245726,100.1,809.1608391608393,2160.6013986013986
2015-07-01,E12000004,East Midlands,,77.271772,0.221544,,572.0,1523,37.55745239658569,100.0,812.812,2164.183
2015-08-01,E12000004,East Midlands,,77.459455,0.242887,,573.0,1527,37.524557956778,100.3,811.7976071784647,2163.3768693918246
2015-09-01,E12000004,East Midlands,,77.686225,0.292761,,575.0,1527,37.65553372626064,100.2,815.4441117764471,2165.535928143712
2015-10-01,E12000004,East Midlands,,77.879696,0.249041,,576.0,1529,37.671680837148465,100.3,816.0478564307078,2166.2103688933203
2015-11-01,E12000004,East Midlands,,77.877951,-0.00224,,576.0,1535,37.52442996742671,100.3,816.0478564307078,2174.710867397807
2015-12-01,E12000004,East Midlands,,77.88847,0.013507,,576.0,1534,37.54889178617992,100.4,815.235059760956,2171.129482071713
2016-01-01,E12000004,East Midlands,,78.129952,0.310035,2.054251,578.0,1544,37.43523316062176,99.9,822.1601601601601,2196.22022022022
2016-02-01,E12000004,East Midlands,,78.087584,-0.054227,1.848215,578.0,1548,37.338501291989665,100.1,820.5174825174826,2197.5104895104896
2016-03-01,E12000004,East Midlands,,78.213064,0.160691,1.90376,579.0,1550,37.354838709677416,100.4,819.481075697211,2193.7749003984063
2016-04-01,E12000004,East Midlands,,78.350802,0.176105,2.003106,580.0,1556,37.275064267352185,100.6,819.2644135188867,2197.8886679920474
2016-05-01,E12000004,East Midlands,,78.606496,0.326345,2.152876,582.0,1557,37.37957610789981,100.8,820.4583333333334,2194.9375
2016-06-01,E12000004,East Midlands,,78.840289,0.297423,2.255912,583.0,1560,37.37179487179488,101.0,820.240594059406,2194.8118811881186
2016-07-01,E12000004,East Midlands,,79.160299,0.405896,2.444007,586.0,1564,37.46803069053709,100.9,825.2784935579781,2202.6204162537165
2016-08-01,E12000004,East Midlands,,79.448731,0.364365,2.568152,588.0,1563,37.61996161228407,101.2,825.6403162055336,2194.6867588932805
2016-09-01,E12000004,East Midlands,,79.593636,0.182388,2.455275,589.0,1566,37.61174968071519,101.5,824.5999999999999,2192.3999999999996
2016-10-01,E12000004,East Midlands,,79.860233,0.334948,2.543073,591.0,1571,37.61935073201783,101.6,826.5856299212599,2197.2352362204724
2016-11-01,E12000004,East Midlands,,80.203955,0.430405,2.986729,593.0,1568,37.81887755102041,101.8,827.753438113949,2188.730844793713
2016-12-01,E12000004,East Midlands,,80.390429,0.232499,3.212232,595.0,1572,37.849872773536894,102.2,827.2945205479451,2185.72602739726
2017-01-01,E12000004,East Midlands,,80.718078,0.407573,3.312592,597.0,1571,38.00127307447486,101.8,833.3369351669941,2192.9184675834967
2017-02-01,E12000004,East Midlands,,81.02536,0.380686,3.762155,599.0,1579,37.93540215326156,102.4,831.2294921874999,2191.1708984375
2017-03-01,E12000004,East Midlands,,81.043439,0.022312,3.6188,600.0,1587,37.80718336483932,102.7,830.1850048685492,2195.839337877312
2017-04-01,E12000004,East Midlands,,81.418663,0.462991,3.915545,602.0,1597,37.69567939887289,103.2,828.9166666666666,2198.9699612403097
2017-05-01,E12000004,East Midlands,,81.503432,0.104115,3.685365,603.0,1598,37.73466833541927,103.5,827.8869565217392,2193.9690821256036
2017-06-01,E12000004,East Midlands,,81.697664,0.238311,3.624257,604.0,1601,37.7264209868832,103.5,829.2599033816424,2198.0879227053138
2017-07-01,E12000004,East Midlands,,81.886817,0.231529,3.4443,606.0,1604,37.78054862842893,103.5,832.0057971014492,2202.206763285024
2017-08-01,E12000004,East Midlands,,82.131955,0.299362,3.377303,608.0,1607,37.83447417548226,104.0,830.7384615384616,2195.7182692307692
2017-09-01,E12000004,East Midlands,,82.352131,0.268075,3.465723,609.0,1613,37.75573465592065,104.3,829.7114093959731,2197.577181208054
2017-10-01,E12000004,East Midlands,,82.574958,0.270579,3.399345,611.0,1617,37.78602350030921,104.4,831.6388888888888,2200.9166666666665
2017-11-01,E12000004,East Midlands,,83.007011,0.523225,3.49491,614.0,1622,37.85450061652281,104.7,833.3276026743075,2201.396370582617
2017-12-01,E12000004,East Midlands,,83.207927,0.242047,3.504768,616.0,1625,37.90769230769231,105.0,833.6533333333332,2199.1666666666665
2018-01-01,E12000004,East Midlands,,83.197801,-0.012169,3.072078,616.0,1629,37.8146101903008,104.5,837.6421052631578,2215.1282296650716
2018-02-01,E12000004,East Midlands,,83.469211,0.326222,3.016155,618.0,1633,37.84445805266381,104.9,837.1572926596758,2212.1000953288844
2018-03-01,E12000004,East Midlands,,83.648799,0.215156,3.214771,619.0,1637,37.81307269395236,105.1,836.9162702188391,2213.2987630827784
2018-04-01,E12000004,East Midlands,,83.850253,0.240833,2.986527,620.0,1642,37.758830694275275,105.5,835.0900473933649,2211.6417061611373
2018-05-01,E12000004,East Midlands,,84.120853,0.322718,3.211425,622.0,1653,37.62855414398064,105.9,834.6194523135032,2218.0481586402266
2018-06-01,E12000004,East Midlands,,84.367588,0.29331,3.268054,624.0,1660,37.59036144578313,105.9,837.3031161473086,2227.4409820585456
2018-07-01,E12000004,East Midlands,,84.609919,0.287232,3.325446,626.0,1669,37.50748951467945,105.9,839.9867799811142,2239.51746931067
2018-08-01,E12000004,East Midlands,,84.835965,0.267163,3.292274,628.0,1676,37.47016706443914,106.5,837.9230046948358,2236.240375586854
2018-09-01,E12000004,East Midlands,,85.883244,1.234475,4.287822,635.0,1672,37.97846889952153,106.6,846.4681050656661,2228.810506566604
2018-10-01,E12000004,East Midlands,,86.269388,0.449616,4.474032,638.0,1676,38.066825775656326,106.7,849.6701030927835,2232.048734770384
2018-11-01,E12000004,East Midlands,,86.855222,0.679075,4.636008,643.0,1681,38.25104104699584,106.9,854.7268475210477,2234.519176800748
2018-12-01,E12000004,East Midlands,,86.829865,-0.029195,4.352877,642.0,1676,38.3054892601432,107.1,851.8039215686275,2223.7124183006536
2019-01-01,E12000004,East Midlands,,87.13659,0.353248,4.734246,645.0,1688,38.21090047393365,106.4,861.4144736842105,2254.368421052631
2019-02-01,E12000004,East Midlands,,87.205047,0.078564,4.475706,645.0,1695,38.05309734513274,106.8,858.188202247191,2255.2387640449438
2019-03-01,E12000004,East Midlands,,87.347498,0.163351,4.421699,646.0,1701,37.97766019988242,107.0,857.9121495327101,2258.9915887850466
2019-04-01,E12000004,East Midlands,,87.448849,0.116032,4.291693,647.0,1709,37.85839672322996,107.6,854.4488847583643,2256.960037174721
2019-05-01,E12000004,East Midlands,,87.647164,0.226779,4.191958,648.0,1710,37.89473684210527,107.9,853.3901760889712,2252.0018535681183
2019-06-01,E12000004,East Midlands,,87.716017,0.078556,3.968857,649.0,1715,37.84256559766764,107.9,854.7071362372566,2258.586654309546
2019-07-01,E12000004,East Midlands,,87.863635,0.168291,3.845549,650.0,1717,37.8567268491555,108.0,855.2314814814815,2259.126851851852
2019-08-01,E12000004,East Midlands,,88.011304,0.168066,3.742916,651.0,1719,37.87085514834206,108.3,854.174515235457,2255.493074792244
2019-09-01,E12000004,East Midlands,,88.252863,0.274464,2.759118,653.0,1722,37.92102206736353,108.4,856.0083025830259,2257.3450184501844
2019-10-01,E12000004,East Midlands,,88.624933,0.421595,2.730453,656.0,1725,38.028985507246375,108.3,860.7349953831948,2263.3656509695293
2019-11-01,E12000004,East Midlands,,88.779396,0.174288,2.21538,657.0,1725,38.08695652173913,108.5,860.458064516129,2259.1935483870966
2019-12-01,E12000004,East Midlands,,88.725917,-0.060238,2.18364,656.0,1736,37.78801843317972,108.5,859.1483870967741,2273.6
2020-01-01,E12000004,East Midlands,,88.668624,-0.064572,1.758199,656.0,1740,37.701149425287355,108.3,860.7349953831948,2283.0470914127422
2020-02-01,E12000004,East Midlands,,88.931131,0.296053,1.979339,658.0,1753,37.53565316600114,108.6,860.9742173112339,2293.7504604051564
2020-03-01,E12000004,East Midlands,,88.995471,0.072348,1.886686,658.0,1744,37.72935779816514,108.6,860.9742173112339,2281.974217311234
